O3_AQI,id,State_Code
156.0,40033,40
156.0,40035,40
156.0,40037,40
156.0,40039,40
156.0,40041,40
156.0,40043,40
156.0,40045,40
156.0,40047,40
156.0,40049,40
156.0,40051,40
156.0,40053,40
156.0,40055,40
156.0,40057,40
156.0,40059,40
156.0,40061,40
156.0,40063,40
156.0,40065,40
156.0,40067,40
156.0,40069,40
140.0,40071,40
140.0,40073,40
140.0,40075,40
140.0,40077,40
140.0,40079,40
140.0,40081,40
140.0,40083,40
140.0,40085,40
140.0,40087,40
140.0,40089,40
140.0,40091,40
140.0,40093,40
140.0,40095,40
140.0,40097,40
140.0,40099,40
140.0,40101,40
140.0,40103,40
140.0,40105,40
140.0,40107,40
147.0,40109,40
147.0,40111,40
147.0,40113,40
145.0,40115,40
145.0,40117,40
145.0,40119,40
145.0,40121,40
145.0,40123,40
145.0,40125,40
145.0,40127,40
145.0,40129,40
145.0,40131,40
145.0,40133,40
145.0,40135,40
145.0,40137,40
145.0,40139,40
145.0,40141,40
164.0,40143,40
164.0,40145,40
164.0,40147,40
164.0,40149,40
164.0,40151,40
164.0,40153,40
164.0,41000,41
164.0,41001,41
164.0,41003,41
164.0,41005,41
164.0,41007,41
164.0,41009,41
164.0,41011,41
164.0,41013,41
164.0,41015,41
164.0,41017,41
164.0,41019,41
164.0,41021,41
164.0,41023,41
164.0,41025,41
164.0,41027,41
164.0,41029,41
164.0,41031,41
164.0,41033,41
164.0,41035,41
164.0,41037,41
164.0,41039,41
164.0,41041,41
164.0,41043,41
164.0,41045,41
164.0,41047,41
164.0,41049,41
115.0,41051,41
115.0,41053,41
115.0,41055,41
115.0,41057,41
115.0,41059,41
115.0,41061,41
115.0,41063,41
115.0,41065,41
115.0,41067,41
115.0,41069,41
115.0,41071,41
115.0,42000,42
203.0,42003,42
203.0,42005,42
203.0,42007,42
203.0,42009,42
177.0,42011,42
182.0,42013,42
182.0,42015,42
207.0,42017,42
207.0,42019,42
164.0,42021,42
164.0,42023,42
164.0,42025,42
164.0,42027,42
164.0,42029,42
164.0,42031,42
164.0,42033,42
164.0,42035,42
164.0,42037,42
164.0,42039,42
164.0,42041,42
140.0,42043,42
140.0,42045,42
140.0,42047,42
169.0,42049,42
169.0,42051,42
169.0,42053,42
169.0,42055,42
169.0,42057,42
169.0,42059,42
169.0,42061,42
169.0,42063,42
169.0,42065,42
169.0,42067,42
177.0,42069,42
203.0,42071,42
203.0,42073,42
203.0,42075,42
203.0,42077,42
140.0,42079,42
140.0,42081,42
140.0,42083,42
140.0,42085,42
140.0,42087,42
140.0,42089,42
207.0,42091,42
207.0,42093,42
201.0,42095,42
201.0,42097,42
201.0,42099,42
147.0,42101,42
147.0,42103,42
147.0,42105,42
147.0,42107,42
147.0,42109,42
147.0,42111,42
147.0,42113,42
147.0,42115,42
147.0,42117,42
147.0,42119,42
147.0,42121,42
147.0,42123,42
182.0,42125,42
182.0,42127,42
187.0,42129,42
187.0,42131,42
179.0,42133,42
179.0,44000,44
179.0,44001,44
179.0,44003,44
179.0,44005,44
159.0,44007,44
159.0,44009,44
159.0,45000,45
159.0,45001,45
159.0,45003,45
159.0,45005,45
159.0,45007,45
159.0,45009,45
159.0,45011,45
159.0,45013,45
159.0,45015,45
159.0,45017,45
135.0,45019,45
135.0,45021,45
135.0,45023,45
135.0,45025,45
135.0,45027,45
135.0,45029,45
135.0,45031,45
135.0,45033,45
135.0,45035,45
135.0,45037,45
135.0,45039,45
135.0,45041,45
135.0,45043,45
135.0,45045,45
135.0,45047,45
135.0,45049,45
135.0,45051,45
135.0,45053,45
135.0,45055,45
135.0,45057,45
135.0,45059,45
135.0,45061,45
135.0,45063,45
135.0,45065,45
135.0,45067,45
135.0,45069,45
135.0,45071,45
135.0,45073,45
135.0,45075,45
135.0,45077,45
47.0,45079,45
47.0,45081,45
47.0,45083,45
47.0,45085,45
47.0,45087,45
47.0,45089,45
47.0,45091,45
47.0,46000,46
47.0,46003,46
47.0,46005,46
47.0,46007,46
47.0,46009,46
47.0,46011,46
47.0,46013,46
47.0,46015,46
47.0,46017,46
47.0,46019,46
47.0,46021,46
47.0,46023,46
47.0,46025,46
47.0,46027,46
47.0,46029,46
47.0,46031,46
47.0,46033,46
47.0,46035,46
47.0,46037,46
47.0,46039,46
47.0,46041,46
47.0,46043,46
47.0,46045,46
47.0,46047,46
47.0,46049,46
47.0,46051,46
47.0,46053,46
47.0,46055,46
47.0,46057,46
47.0,46059,46
47.0,46061,46
47.0,46063,46
47.0,46065,46
47.0,46067,46
47.0,46069,46
47.0,46071,46
47.0,46073,46
47.0,46075,46
47.0,46077,46
47.0,46079,46
47.0,46081,46
47.0,46083,46
47.0,46085,46
47.0,46087,46
47.0,46089,46
47.0,46091,46
47.0,46093,46
47.0,46095,46
47.0,46097,46
122.0,46099,46
122.0,46101,46
122.0,46103,46
122.0,46105,46
122.0,46107,46
122.0,46109,46
122.0,46111,46
122.0,46113,46
122.0,46115,46
122.0,46117,46
122.0,46119,46
122.0,46121,46
122.0,46123,46
122.0,46125,46
71.0,46127,46
71.0,46129,46
71.0,46135,46
71.0,46137,46
71.0,47000,47
71.0,47001,47
71.0,47003,47
71.0,47005,47
71.0,47007,47
122.0,47009,47
122.0,47011,47
122.0,47013,47
122.0,47015,47
122.0,47017,47
122.0,47019,47
122.0,47021,47
122.0,47023,47
122.0,47025,47
122.0,47027,47
122.0,47029,47
122.0,47031,47
122.0,47033,47
122.0,47035,47
122.0,47037,47
122.0,47039,47
122.0,47041,47
122.0,47043,47
122.0,47045,47
122.0,47047,47
122.0,47049,47
122.0,47051,47
122.0,47053,47
122.0,47055,47
122.0,47057,47
122.0,47059,47
122.0,47061,47
122.0,47063,47
122.0,47065,47
122.0,47067,47
122.0,47069,47
122.0,47071,47
122.0,47073,47
151.0,47075,47
151.0,47077,47
151.0,47079,47
151.0,47081,47
151.0,47083,47
151.0,47085,47
151.0,47087,47
151.0,47089,47
151.0,47091,47
151.0,47093,47
151.0,47095,47
151.0,47097,47
151.0,47099,47
151.0,47101,47
151.0,47103,47
151.0,47105,47
151.0,47107,47
151.0,47109,47
151.0,47111,47
151.0,47113,47
151.0,47115,47
151.0,47117,47
151.0,47119,47
185.0,47121,47
185.0,47123,47
185.0,47125,47
185.0,47127,47
185.0,47129,47
185.0,47131,47
185.0,47133,47
185.0,47135,47
185.0,47137,47
185.0,47139,47
185.0,47141,47
185.0,47143,47
185.0,47145,47
185.0,47147,47
185.0,47149,47
185.0,47151,47
185.0,47153,47
185.0,47155,47
185.0,47157,47
185.0,47159,47
185.0,47161,47
185.0,47163,47
185.0,47165,47
185.0,47167,47
185.0,47169,47
185.0,47171,47
185.0,47173,47
185.0,47175,47
185.0,47177,47
185.0,47179,47
185.0,47181,47
185.0,47183,47
185.0,47185,47
185.0,47187,47
185.0,47189,47
185.0,48000,48
185.0,48001,48
185.0,48003,48
185.0,48005,48
185.0,48007,48
185.0,48009,48
185.0,48011,48
185.0,48013,48
185.0,48015,48
185.0,48017,48
185.0,48019,48
185.0,48021,48
185.0,48023,48
185.0,48025,48
185.0,48027,48
109.0,48029,48
109.0,48031,48
109.0,48033,48
109.0,48035,48
109.0,48037,48
109.0,48039,48
109.0,48041,48
109.0,48043,48
109.0,48045,48
109.0,48047,48
109.0,48049,48
109.0,48051,48
109.0,48053,48
109.0,48055,48
109.0,48057,48
109.0,48059,48
109.0,48061,48
109.0,48063,48
109.0,48065,48
109.0,48067,48
109.0,48069,48
109.0,48071,48
109.0,48073,48
109.0,48075,48
109.0,48077,48
109.0,48079,48
109.0,48081,48
109.0,48083,48
109.0,48085,48
109.0,48087,48
109.0,48089,48
109.0,48091,48
109.0,48093,48
109.0,48095,48
109.0,48097,48
109.0,48099,48
109.0,48101,48
109.0,48103,48
109.0,48105,48
109.0,48107,48
109.0,48109,48
109.0,48111,48
206.0,48113,48
206.0,48115,48
206.0,48117,48
206.0,48119,48
206.0,48121,48
206.0,48123,48
206.0,48125,48
206.0,48127,48
206.0,48129,48
206.0,48131,48
206.0,48133,48
206.0,48135,48
206.0,48137,48
206.0,48139,48
164.0,48141,48
164.0,48143,48
164.0,48145,48
164.0,48147,48
164.0,48149,48
164.0,48151,48
164.0,48153,48
164.0,48155,48
164.0,48157,48
164.0,48159,48
164.0,48161,48
164.0,48163,48
164.0,48165,48
164.0,48167,48
164.0,48169,48
164.0,48171,48
164.0,48173,48
164.0,48175,48
164.0,48177,48
164.0,48179,48
164.0,48181,48
164.0,48183,48
164.0,48185,48
164.0,48187,48
164.0,48189,48
164.0,48191,48
164.0,48193,48
164.0,48195,48
164.0,48197,48
164.0,48199,48
205.0,48201,48
205.0,48203,48
205.0,48205,48
205.0,48207,48
205.0,48209,48
205.0,48211,48
205.0,48213,48
205.0,48215,48
205.0,48217,48
205.0,48219,48
205.0,48221,48
205.0,48223,48
205.0,48225,48
205.0,48227,48
205.0,48229,48
205.0,48231,48
205.0,48233,48
205.0,48235,48
205.0,48237,48
205.0,48239,48
205.0,48241,48
205.0,48243,48
205.0,48245,48
205.0,48247,48
205.0,48249,48
205.0,48251,48
205.0,48253,48
205.0,48255,48
205.0,48257,48
205.0,48259,48
205.0,48261,48
205.0,48263,48
205.0,48265,48
205.0,48267,48
205.0,48269,48
205.0,48271,48
205.0,48273,48
205.0,48275,48
205.0,48277,48
205.0,48279,48
205.0,48281,48
205.0,48283,48
205.0,48285,48
205.0,48287,48
205.0,48289,48
205.0,48291,48
205.0,48293,48
205.0,48295,48
205.0,48297,48
205.0,48299,48
205.0,48301,48
205.0,48303,48
205.0,48305,48
205.0,48307,48
129.0,48309,48
129.0,48311,48
129.0,48313,48
129.0,48315,48
129.0,48317,48
129.0,48319,48
129.0,48321,48
129.0,48323,48
129.0,48325,48
129.0,48327,48
129.0,48329,48
129.0,48331,48
129.0,48333,48
129.0,48335,48
129.0,48337,48
129.0,48339,48
129.0,48341,48
129.0,48343,48
129.0,48345,48
129.0,48347,48
129.0,48349,48
129.0,48351,48
129.0,48353,48
129.0,48355,48
129.0,48357,48
129.0,48359,48
129.0,48361,48
129.0,48363,48
129.0,48365,48
129.0,48367,48
129.0,48369,48
129.0,48371,48
129.0,48373,48
129.0,48375,48
129.0,48377,48
129.0,48379,48
129.0,48381,48
129.0,48383,48
129.0,48385,48
129.0,48387,48
129.0,48389,48
129.0,48391,48
129.0,48393,48
129.0,48395,48
129.0,48397,48
129.0,48399,48
129.0,48401,48
129.0,48403,48
129.0,48405,48
129.0,48407,48
129.0,48409,48
129.0,48411,48
129.0,48413,48
129.0,48415,48
129.0,48417,48
129.0,48419,48
129.0,48421,48
129.0,48423,48
129.0,48425,48
129.0,48427,48
129.0,48429,48
129.0,48431,48
129.0,48433,48
129.0,48435,48
129.0,48437,48
129.0,48439,48
129.0,48441,48
129.0,48443,48
129.0,48445,48
129.0,48447,48
129.0,48449,48
129.0,48451,48
129.0,48453,48
129.0,48455,48
129.0,48457,48
129.0,48459,48
129.0,48461,48
129.0,48463,48
129.0,48465,48
129.0,48467,48
129.0,48469,48
129.0,48471,48
129.0,48473,48
129.0,48475,48
129.0,48477,48
129.0,48479,48
129.0,48481,48
129.0,48483,48
129.0,48485,48
129.0,48487,48
129.0,48489,48
129.0,48491,48
129.0,48493,48
129.0,48495,48
129.0,48497,48
129.0,48499,48
129.0,48501,48
129.0,48503,48
129.0,48505,48
129.0,48507,48
129.0,49000,49
129.0,49001,49
129.0,49003,49
129.0,49005,49
129.0,49007,49
129.0,49009,49
129.0,49011,49
87.0,49013,49
87.0,49015,49
87.0,49017,49
87.0,49019,49
87.0,49021,49
87.0,49023,49
87.0,49025,49
87.0,49027,49
87.0,49029,49
87.0,49031,49
87.0,49033,49
147.0,49035,49
147.0,49037,49
147.0,49039,49
147.0,49041,49
147.0,49043,49
147.0,49045,49
179.0,49047,49
179.0,49049,49
179.0,49051,49
179.0,49053,49
179.0,49055,49
179.0,49057,49
40.0,50000,50
40.0,50001,50
40.0,50003,50
40.0,50005,50
40.0,50007,50
40.0,50009,50
40.0,50011,50
40.0,50013,50
40.0,50015,50
40.0,50017,50
40.0,50019,50
40.0,50021,50
40.0,50023,50
40.0,50025,50
40.0,50027,50
179.0,51000,51
179.0,51001,51
179.0,51003,51
179.0,51005,51
179.0,51007,51
179.0,51009,51
179.0,51011,51
179.0,51013,51
179.0,51015,51
179.0,51017,51
179.0,51019,51
179.0,51021,51
179.0,51023,51
179.0,51025,51
179.0,51027,51
179.0,51029,51
179.0,51031,51
179.0,51033,51
179.0,51035,51
179.0,51036,51
179.0,51037,51
179.0,51041,51
179.0,51043,51
179.0,51045,51
179.0,51047,51
179.0,51049,51
179.0,51051,51
179.0,51053,51
179.0,51057,51
166.0,51059,51
166.0,51061,51
166.0,51063,51
166.0,51065,51
166.0,51067,51
166.0,51069,51
166.0,51071,51
166.0,51073,51
166.0,51075,51
166.0,51077,51
166.0,51079,51
166.0,51081,51
166.0,51083,51
166.0,51085,51
154.0,51087,51
154.0,51089,51
154.0,51091,51
154.0,51093,51
154.0,51095,51
154.0,51097,51
154.0,51099,51
154.0,51101,51
154.0,51103,51
154.0,51105,51
154.0,51107,51
154.0,51109,51
154.0,51111,51
154.0,51113,51
154.0,51115,51
154.0,51117,51
154.0,51119,51
154.0,51121,51
154.0,51125,51
154.0,51127,51
154.0,51131,51
154.0,51133,51
154.0,51135,51
154.0,51137,51
154.0,51139,51
154.0,51141,51
154.0,51143,51
154.0,51145,51
154.0,51147,51
154.0,51149,51
154.0,51153,51
154.0,51155,51
154.0,51157,51
154.0,51159,51
90.0,51161,51
90.0,51163,51
90.0,51165,51
90.0,51167,51
90.0,51169,51
90.0,51171,51
90.0,51173,51
90.0,51175,51
90.0,51177,51
90.0,51179,51
90.0,51181,51
90.0,51183,51
90.0,51185,51
90.0,51187,51
90.0,51191,51
90.0,51193,51
90.0,51195,51
90.0,51197,51
90.0,51199,51
202.0,51510,51
202.0,51520,51
202.0,51530,51
202.0,51540,51
202.0,51550,51
202.0,51570,51
202.0,51580,51
202.0,51590,51
202.0,51595,51
202.0,51600,51
202.0,51610,51
202.0,51620,51
202.0,51630,51
202.0,51640,51
164.0,51650,51
164.0,51660,51
164.0,51670,51
164.0,51678,51
164.0,51680,51
164.0,51683,51
164.0,51685,51
164.0,51690,51
164.0,51700,51
164.0,51710,51
164.0,51720,51
164.0,51730,51
164.0,51735,51
164.0,51740,51
164.0,51750,51
164.0,51760,51
164.0,51770,51
164.0,51775,51
164.0,51790,51
164.0,51800,51
164.0,51810,51
164.0,51820,51
164.0,51830,51
164.0,51840,51
164.0,53000,53
164.0,53001,53
164.0,53003,53
164.0,53005,53
164.0,53007,53
164.0,53009,53
164.0,53011,53
164.0,53013,53
164.0,53015,53
164.0,53017,53
164.0,53019,53
164.0,53021,53
164.0,53023,53
164.0,53025,53
164.0,53027,53
164.0,53029,53
164.0,53031,53
46.0,53033,53
46.0,53035,53
46.0,53037,53
46.0,53039,53
46.0,53041,53
46.0,53043,53
46.0,53045,53
46.0,53047,53
46.0,53049,53
46.0,53051,53
46.0,53053,53
46.0,53055,53
46.0,53057,53
46.0,53059,53
46.0,53061,53
46.0,53063,53
46.0,53065,53
46.0,53067,53
46.0,53069,53
46.0,53071,53
46.0,53073,53
46.0,53075,53
46.0,53077,53
46.0,54000,54
46.0,54001,54
46.0,54003,54
46.0,54005,54
46.0,54007,54
46.0,54009,54
46.0,54011,54
46.0,54013,54
46.0,54015,54
46.0,54017,54
46.0,54019,54
46.0,54021,54
46.0,54023,54
46.0,54025,54
46.0,54027,54
46.0,54029,54
46.0,54031,54
46.0,54033,54
46.0,54035,54
46.0,54037,54
46.0,54039,54
46.0,54041,54
46.0,54043,54
46.0,54045,54
46.0,54047,54
46.0,54049,54
46.0,54051,54
46.0,54053,54
46.0,54055,54
46.0,54057,54
46.0,54059,54
46.0,54061,54
46.0,54063,54
46.0,54065,54
46.0,54067,54
46.0,54069,54
46.0,54071,54
46.0,54073,54
46.0,54075,54
46.0,54077,54
46.0,54079,54
46.0,54081,54
46.0,54083,54
46.0,54085,54
46.0,54087,54
46.0,54089,54
46.0,54091,54
46.0,54093,54
46.0,54095,54
46.0,54097,54
46.0,54099,54
46.0,54101,54
46.0,54103,54
46.0,54105,54
46.0,54107,54
46.0,54109,54
46.0,55000,55
46.0,55001,55
46.0,55003,55
46.0,55005,55
46.0,55007,55
46.0,55009,55
46.0,55011,55
46.0,55013,55
46.0,55015,55
46.0,55017,55
46.0,55019,55
46.0,55021,55
46.0,55023,55
46.0,55025,55
46.0,55027,55
46.0,55029,55
46.0,55031,55
46.0,55033,55
46.0,55035,55
46.0,55037,55
46.0,55039,55
46.0,55041,55
46.0,55043,55
46.0,55045,55
46.0,55047,55
46.0,55049,55
46.0,55051,55
46.0,55053,55
46.0,55055,55
46.0,55057,55
46.0,55059,55
46.0,55061,55
46.0,55063,55
46.0,55065,55
46.0,55067,55
46.0,55069,55
46.0,55071,55
46.0,55073,55
46.0,55075,55
46.0,55077,55
46.0,55078,55
80.0,55079,55
80.0,55081,55
80.0,55083,55
80.0,55085,55
80.0,55087,55
80.0,55089,55
80.0,55091,55
80.0,55093,55
80.0,55095,55
80.0,55097,55
80.0,55099,55
80.0,55101,55
80.0,55103,55
80.0,55105,55
80.0,55107,55
80.0,55109,55
80.0,55111,55
80.0,55113,55
80.0,55115,55
80.0,55117,55
80.0,55119,55
80.0,55121,55
80.0,55123,55
80.0,55125,55
80.0,55127,55
80.0,55129,55
80.0,55131,55
80.0,55133,55
80.0,55135,55
80.0,55137,55
80.0,55139,55
80.0,55141,55
80.0,56000,56
80.0,56001,56
80.0,56003,56
80.0,56005,56
80.0,56007,56
80.0,56009,56
80.0,56011,56
80.0,56013,56
80.0,56015,56
80.0,56017,56
80.0,56019,56
100.0,56021,56
100.0,56023,56
100.0,56025,56
100.0,56027,56
100.0,56029,56
100.0,56031,56
100.0,56033,56
100.0,56035,56
80.0,56037,56
80.0,56039,56
93.0,56041,56
93.0,56043,56
93.0,56045,56
93.0,72000,72
93.0,72001,72
93.0,72003,72
93.0,72005,72
93.0,72007,72
93.0,72009,72
93.0,72011,72
93.0,72013,72
93.0,72015,72
93.0,72017,72
93.0,72019,72
93.0,72021,72
93.0,72023,72
93.0,72025,72
93.0,72027,72
93.0,72029,72
93.0,72031,72
93.0,72033,72
93.0,72035,72
93.0,72037,72
93.0,72039,72
93.0,72041,72
93.0,72043,72
93.0,72045,72
93.0,72047,72
93.0,72049,72
93.0,72051,72
93.0,72053,72
93.0,72054,72
93.0,72055,72
93.0,72057,72
93.0,72059,72
93.0,72061,72
93.0,72063,72
93.0,72065,72
93.0,72067,72
93.0,72069,72
93.0,72071,72
93.0,72073,72
93.0,72075,72
93.0,72077,72
93.0,72079,72
93.0,72081,72
93.0,72083,72
93.0,72085,72
93.0,72087,72
93.0,72089,72
93.0,72091,72
93.0,72093,72
93.0,72095,72
93.0,72097,72
93.0,72099,72
93.0,72101,72
93.0,72103,72
93.0,72105,72
93.0,72107,72
93.0,72109,72
93.0,72111,72
93.0,72113,72
93.0,72115,72
93.0,72117,72
93.0,72119,72
93.0,72121,72
93.0,72123,72
93.0,72125,72
93.0,72127,72
93.0,72129,72
93.0,72131,72
93.0,72133,72
93.0,72135,72
93.0,72137,72
93.0,72139,72
93.0,72141,72
93.0,72143,72
93.0,72145,72
93.0,72147,72
93.0,72149,72
93.0,72151,72
93.0,72153,72
